AID	CLUSTER2	GSW5	GSW12345	GSW1345	GSW145
93506340	179	1658.0783691407	 	403.941619873	430.383972168
93506487	173	880.3756103516	1478.803344727	1331.77319336	1209.461059571
93506573	180	753.5285644532	948.265319825	711.354675293	780.749023438
93506722	171	947.7068481446	1860.177246094	1234.799316407	995.640625
93506930	177	434.3270568848	1148.277709961	964.979553223	930.700195313
93507256	192	1331.8214111329	1843.552246094	1835.332275391	1673.785888672
93507312	195	1334.6314697266	1319.698364258	1294.92578125	1337.992797852
93508228	151	1079.7733154297	 	 	1238.078491211
93508270	160	4028.4978027344	 	 	4503.114746094
93508287	153	638.1053466797	1180.257080079	976.182861329	712.985229493
93508463	154	708.7922973633	970.723388672	981.289184571	1017.208862305
93508564	154	120.2421646119	 	 	104.472969055
93508767	154	274.5892639161	1910.26916504	1256.647949219	880.53894043
93540315	145	503.2575683594	3341.180664063	1275.264892579	1231.501953125
93544206	166	156.0311737061	 	 	 
93544901	166	826.5064086915	969.7321167	937.5234375	805.841918946
93546993	178	57.2667922974	 	 	 
93548877	160	1923.4965820313	4638.60546875	3505.716064454	2060.161376954
93570097	148	424.6063232422	657.457397461	447.633728028	672.570800782
93570194	148	607.0406494141	 	1452.853027344	984.569152833
93570198	148	666.2197875977	 	 	766.262390137
93570234	147	1926.7354736329	 	 	 
93570292	148	1400.1236572266	3231.244140625	1955.420043946	1811.534667969
93570295	148	1249.8272705079	5412.558105469	1997.270385743	1374.936645508
93570328	141	525.5418701172	 	 	478.026153565
93570335	147	1328.2066650391	1456.357666016	659.918579102	704.122253418
93570375	150	1355.0450439454	 	 	1750.708618165
93570396	148	518.2930908204	 	758.959533692	550.139221192
93570432	147	619.6229248047	1244.778930665	902.618286133	801.300903321
93570513	145	547.4973754883	 	519.231811524	504.668579102
93570521	141	201.9255981446	449.127166748	294.043060303	248.000808716
93570581	143	933.9282836915	 	1023.971313477	944.126525879
93570695	148	827.2658691407	2050.715576172	1225.578979493	1057.865234375
93570721	141	145.8032684327	210.030517578	205.577362061	176.997421265
93570787	143	1044.6043701172	1901.751953125	1381.165893555	1088.9921875
93570929	141	541.565979004	1445.7265625	858.185729981	628.533569336
93570939	147	770.7644653321	1021.093688965	971.69494629	852.983154297
93571010	135	251.8611297608	356.026397705	302.589355469	295.638458252
93571016	135	516.2408447266	725.678100586	650.936645508	598.723937989
93571114	135	559.5755615235	612.119445801	660.383422852	684.75756836
93571216	135	422.6251220704	726.246032715	509.128509522	446.42956543
93571350	132	617.8322753907	 	 	729.10119629
93571366	134	464.8028564454	 	 	935.153076172
93571469	134	736.5264892579	 	1251.439086915	975.485595704
93571474	140	3787.888671875	 	 	 
93571506	136	492.3908996583	620.825500489	370.924285889	416.928588867
93571765	134	1061.7813720704	 	 	1175.754516602
93571769	134	453.2012329102	 	497.293762207	537.252258301
93571806	136	395.4481201172	1118.951660157	1242.423217774	708.069030762
93571857	132	1159.5435791016	899.047363282	926.511047364	744.547546387
93572076	120	787.5646362305	3624.287841797	1326.022705079	1359.184814454
93572102	116	1688.8286132813	3393.791748047	3669.973144532	2308.544677735
93572115	115	364.7180786133	 	 	411.000488282
93572118	115	872.2304077149	1559.407958985	1280.674560547	1065.211425783
93572140	119	837.6596069336	2029.233642579	751.416625977	720.154785157
93572164	114	342.1101379395	789.157104493	583.896484375	454.743286133
93572194	118	754.5012207032	 	 	 
93572199	118	671.614440918	1674.029541016	1155.293457032	824.994934083
93572200	116	839.4826660157	 	1377.334228516	921.070739747
93572215	115	1188.4072265625	 	 	1158.080078125
93572242	119	2276.0209960938	 	 	 
93572261	114	2125.4660644532	 	 	 
93572276	120	1765.2586669922	2849.281982422	2459.152587891	1772.889160157
93572283	113	244.6869506836	307.753112793	303.536773682	234.54309082
93572284	113	475.3153381348	461.48147583	326.436737061	362.825622559
93572286	113	259.6028442383	 	 	366.364868164
93572287	113	553.6860961915	1436.536254883	1009.361816407	890.010742188
93572342	119	360.812072754	2228.715576172	913.256042481	657.311706543
93572346	119	490.9483337403	 	 	 
93572363	114	684.3014526368	 	 	935.753234864
93572365	114	314.4352416993	906.992675782	471.588653565	379.494781494
93572369	114	595.774963379	 	552.974792481	377.531280518
93572391	118	664.671447754	 	 	 
93572393	118	568.9216918946	1428.898925782	724.471801758	632.992797852
93572443	119	157.6656646729	 	169.237518311	138.427383423
93572448	119	1339.0151367188	 	1143.275878907	1073.107788086
93572462	114	1836.2908935547	 	975.346740723	960.562805176
93572802	116	302.9618225098	844.601806641	305.701599121	315.402496338
93572804	116	435.9418029786	 	520.536437989	489.928161621
93572808	116	635.7416992188	885.820617676	718.649169922	761.660644532
93572910	115	974.4426879883	1122.464355469	883.263183594	800.236877442
93572916	115	567.3280639649	 	 	695.231018067
93572941	119	1800.6552734375	 	 	 
93572948	119	683.139831543	 	966.959838868	747.06994629
93572964	114	804.8492431641	 	 	1140.451660157
93572971	120	1058.0776367188	1803.525634766	988.499145508	993.269958497
93572975	120	218.517364502	 	192.924179077	188.579254151
93572993	118	331.1015319825	 	642.31427002	463.653198242
93573039	187	278.7956237793	 	370.335906983	334.806213379
93573118	185	389.426727295	807.165039063	607.549621583	433.552856446
93573138	187	609.3113403321	 	 	694.527465821
93573190	188	1031.9739990235	1466.115112305	1416.365600586	1442.762207032
93573223	181	306.796447754	1202.653564454	1131.975341797	645.1227417
93573313	185	228.8327941895	 	 	274.636932373
93573327	181	894.0240478516	 	 	1371.055541993
93573336	187	321.4202575684	 	 	578.122192383
93573610	185	130.1254730225	 	 	178.096221924
93573618	185	810.4027709961	1046.471557618	758.75189209	759.639892579
93573639	187	445.2824707032	762.270019532	638.349731446	562.105041504
93573694	188	626.9029541016	1292.389892579	984.280151368	1077.430053711
93573916	185	1082.3156738282	1637.229858399	1211.626464844	1085.829589845
93573942	189	642.6821899415	1061.015869141	863.745422364	669.499572754
93573945	189	344.3665466309	 	 	 
93573950	182	526.2040405274	859.591247559	594.490539551	495.834442139
93573951	182	479.4826965333	646.843933106	567.90197754	507.361083985
93573959	182	125.6936264039	456.451843262	165.02015686	165.184555054
93573994	188	1354.2604980469	2770.488525391	2576.362060547	1796.591796875
93573999	188	1027.2332763672	 	 	1192.166015625
93574235	167	878.8702392579	 	 	937.029479981
93574247	169	1029.8415527344	 	963.745666504	810.195800782
93574299	168	1087.752319336	 	 	859.65588379
93574300	166	967.6849365235	 	1303.502441407	1430.99206543
93574305	166	146.5682678223	176.880813599	158.26184082	159.518463135
93574426	161	1103.1778564454	977.084045411	1257.564819336	1279.937011719
93574434	167	910.9061279297	 	1084.088500977	1161.100952149
93574494	168	937.4053955079	 	 	1214.263427735
93574520	161	605.5119628907	973.83947754	1057.965576172	949.627807618
93574605	166	745.0825805665	1491.400268555	1157.234375	935.879516602
93574632	167	1034.0157470704	568.053527833	722.881713868	654.41571045
93574688	163	775.860534668	 	1075.402587891	810.284484864
93574791	168	627.0067138672	711.764099122	803.551025391	579.011413575
93574818	165	604.8554077149	491.578674317	895.138854981	687.938720704
93574847	169	1057.002319336	 	 	1143.653442383
93574885	163	280.3964538575	 	706.072998047	373.561431885
93574894	168	927.703491211	2911.611083985	1132.905151368	1032.559692384
93574917	165	629.6596679688	 	1302.918457032	1042.794677735
93574932	167	317.8952941895	2023.654541016	867.013977051	581.585510254
93575016	125	815.8043823243	 	1175.107910157	767.325195313
93575027	121	1654.9968261719	 	 	 
93575070	130	371.8410644532	 	 	395.54888916
93575076	130	1208.1940917969	 	 	 
93575100	126	401.9775695801	 	 	 
93575117	125	310.7888183594	534.664123535	356.434783936	349.625274658
93575122	121	860.5554199219	1678.37878418	1295.382202149	871.108154297
93575124	121	1967.4832763672	 	3364.116210938	2389.345947266
93575154	122	869.375366211	 	1321.141723633	1434.745239258
93575184	123	362.5569152833	521.403259278	495.021697998	431.123535157
93575233	127	626.8508300782	 	1849.052978516	1133.350097657
93575244	129	431.9787902833	1835.447021485	966.37866211	968.388977051
93575248	129	311.0809936525	600.528381348	470.026519776	398.16671753
93575250	122	474.8159179688	 	 	593.897277833
93575275	130	305.4813232422	532.061950684	685.664001465	433.536743164
93575287	123	305.6070251465	2224.798339844	736.532226563	549.659301758
93575290	128	194.2745513917	253.826461792	192.505691528	185.659896851
93575309	126	232.9256896973	669	412.045928955	359.658294678
93575354	122	1034.9454345704	3245.49609375	1631.405273438	1131.2890625
93575384	123	1031.8796386719	 	1398.815917969	1231.900146485
93575385	123	695.667541504	3032.612792969	982.704650879	829.017883301
93575389	123	803.2217407227	2818.138183594	1115.125244141	1066.489868165
93575392	128	558.2770385743	 	 	 
93575398	128	553.4190063477	775.09741211	693.2008667	630.15008545
93575400	126	285.0482177736	307.781280518	498.84475708	368.515167237
93575407	126	805.9020385743	 	936.315185547	878.036071778
93575425	121	845.6364746094	1086.38659668	1117.181884766	937.122497559
93575621	121	581.8194580079	 	1414.426391602	1481.408935547
93575624	121	1417.9370117188	 	1615.574951172	1299.377441407
93575625	121	841.0627441407	1153.057617188	1006.650146485	889.492980958
93575779	130	1096.2510986329	 	 	 
93575800	126	363.2451171875	 	 	578.619384766
93575804	126	1424.1682128907	 	 	 
93575809	126	389.1007385254	804.827270508	531.142883301	578.956176758
93575820	121	234.4715881348	502.034088135	397.111450196	289.79473877
93575908	126	1195.0089111329	 	 	 
93575910	125	1457.3316650391	 	 	 
93575946	129	313.3880615236	706.569274903	581.469787598	442.168579102
93575948	129	698.4786376954	 	856.604003907	809.939819336
93575964	124	655.3260498047	 	996.651794434	704.789367676
93575979	130	524.5528564454	 	 	925.411560059
93575980	123	682.4140625	1223.185913086	1131.874389649	886.255310059
93575995	128	953.50390625	 	 	 
93575998	128	644.1178588868	 	925.754882813	696.431823731
93576040	179	451.0514831543	574.792541504	572.179748536	528.751708985
93576206	176	539.6168212891	1525.565429688	1104.338134766	914.763854981
93576372	180	967.7044067383	 	 	900.676208497
93576458	172	807.064819336	2158.131835939	1036.074340822	725.572387696
93576488	173	1078.2261962891	 	1183.09362793	979.506225586
93576493	178	198.7037506104	 	 	 
93576534	177	323.4040222168	 	433.634948731	489.129730225
93576538	177	325.4098510743	2119.567382814	2441.093261719	2403.711425782
93576574	180	1332.0343017579	1075.65234375	787.002319336	625.795166016
93576611	175	1270.9854736329	 	 	 
93576638	177	353.2435302736	 	890.553466797	918.052307129
93576682	173	750.9163208008	 	 	 
93576803	176	382.8353576661	225.885787964	255.03213501	182.211791992
93576840	179	279.5520935059	652.7243042	672.499450684	659.934936524
93576898	178	11.2193202972	20.191698074	17.614419937	15.517688751
93576919	175	836.5559692383	 	 	543.957885742
93576924	171	405.6192932129	1557.647583008	1660.961181641	1351.248413086
93577057	192	1247.0736083985	 	1314.956176758	1042.1171875
93577123	191	260.5178222657	325.515563965	327.244293213	311.038146973
93577126	191	595.03125	 	954.451782227	801.390197754
93577151	192	570.4663085938	 	826.869750977	680.125610352
93577184	193	783.9291992188	1612.501464844	1324.094482422	1174.35925293
93577189	193	1640.644897461	 	 	 
93577320	191	119.6051788331	 	228.602935791	203.224578858
93577321	191	164.9218597413	253.098693848	247.224472046	187.779724121
93577328	191	248.4562072754	557.992736817	452.208129883	487.42779541
93577658	192	838.9571533204	 	 	 
93577680	193	810.5614624024	 	 	 
93577782	193	454.5731201172	 	 	487.653076172
93577922	191	331.0285339356	446.21484375	444.970397949	325.740020752
93577929	191	491.1380615235	 	 	 
93577953	192	1100.2161865235	 	850.177307129	960.150512696
93578019	155	374.2208862305	588.109802247	456.945953369	455.588775635
93578040	159	1409.9130859375	 	1550.061157227	1325.780029297
93578116	155	851.134338379	1382.96057129	849.479125977	887.909729004
93578142	159	97.536026001	 	190.032211304	121.795921326
93578170	160	2689.2502441407	 	3523.8359375	3483.357910157
93578217	155	384.3861389161	2194.918945314	746.228759766	441.01449585
93578231	157	658.4152832032	747.174255372	834.436279297	752.209655762
93578249	159	69.3765945435	76.528846741	81.276039124	80.780441284
93578314	155	1748.7919921875	1251.988647461	1215.216796875	1120.777954102
93578347	159	70.0716171265	78.403648377	88.608779907	74.701431274
93578380	153	39.084350586	83.204727173	91.106529236	78.901329041
93578413	155	875.6462402344	 	1514.845581055	1157.622070313
93578435	157	264.1900939943	 	348.730194092	372.371215821
93578447	159	701.8039550782	1031.853881836	1105.87487793	1060.275878908
93578486	153	98.8498764039	 	180.028488159	136.775268555
93578507	156	509.0635986329	504.383880615	529.949645996	371.811950684
93578536	157	641.4028930665	784.097229004	797.252929688	727.980285645
93578537	157	998.1143188477	860.465209961	615.366149903	557.006530762
93578548	159	753.6237792969	469.226745606	417.389099121	446.696929932
93578609	156	476.9817810059	665.4765625	578.233154297	516.16973877
93578627	151	969.891784668	 	 	 
93578685	153	108.1280136109	 	201.230026245	157.429870606
93578735	157	807.9860839844	1077.17944336	952.049438477	860.488403321
93578741	159	76.837425232	 	104.545806885	90.653816223
93578806	156	883.8014526368	 	 	801.028686524
93578861	154	540.4710083008	703.701965333	610.279602051	491.733917237
93578865	154	943.9167480469	 	 	1275.238647461
93578937	157	142.5844573975	182.953262329	133.03515625	116.571395874
93578961	154	582.0310058594	 	 	 
93579173	110	904.301147461	 	 	 
93579230	107	858.8892211915	 	 	969.596130372
93579232	107	396.3971862793	 	 	598.707824708
93579234	107	343.0417785645	1392.509399415	476.80178833	362.720275879
93579262	104	515.1959228516	 	 	586.373718262
93579273	110	371.3199768068	1596.434692383	555.27532959	418.770019532
93579278	110	1526.2088623047	1955.44921875	1688.974365235	1767.785522461
93579293	108	844.9237060547	1306.934570313	1148.254516602	1062.563964845
93579298	108	268.1760253907	 	880.114379883	662.400756836
93579331	107	1386.5826416016	 	1252.939819336	1069.74194336
93579336	107	1017.9271850586	917.263916016	1090.107666016	1155.661254883
93579379	110	2117.5014648438	4679.859863282	2545.904296875	1983.200927735
93579949	109	504.4204101563	 	 	 
93579950	102	2673.7661132813	 	 	2889.762939454
93579951	102	4083.9067382813	 	 	 
93579958	102	1205.4763183594	2710.965087891	2586.331054688	2570.472167969
93579959	102	2470.9860839844	 	 	 
93579963	104	522.0435180665	819.93939209	609.236694336	695.84539795
93579966	104	495.0646972657	 	772.888854981	535.022827149
93579977	110	1213.7684326172	2072.540771485	1629.114990235	1297.221679688
93579982	103	340.19921875	551.73614502	392.418395996	384.908721924
93579984	103	1240.009765625	1454.171142579	1300.288574219	1261.229492188
93579988	103	1518.4584960938	2363.431640625	1620.643554688	1145.384521485
93579993	108	573.7740478516	1342.942016602	894.518554688	716.05859375
93579994	108	680.5043334961	1522.287353516	844.725524903	872.609313965
93579995	108	348.9678955079	453.591827393	452.56451416	380.535614014
93579999	108	779.8038330079	1534.051147461	1251.559448243	968.178833008
93590952	142	330.4156494141	 	 	714.098144532
